1518662	10505343	11783875
1518662	10829961	11783875
1518662	11131671	11783875
1518662	10286342	11783875
1518662	4470510	11783875
7290715	2901002	58678235
7951901	6598275	58658031
5606352	5320906	58672936
6216039	1692107	42422921
6216039	4016285	42422921
812726	5726027	58667742
5234343	5234343	42947733
5234343	1854182	42947733
8957025	12129146	58657190
8957025	12267161	58657190
8957025	2901002	58657190
6635665	5320906	58668414
11812893	2301287	58678467
12211146	7212686	58675457
12211146	7348030	58675457
10654327	3532981	58678005
10157759	2901002	58678403
8957025	1051634	58668612
4707773	2988730	54780337
10459995	4993128	58675700
1790644	9215522	46160971
12282595	12092543	58678399
12282595	9750706	58678399
12002076	7725439	58678355
2285938	6793085	51260909
12288216	3722635	58615743
12288216	10738309	58615743
6522881	3228768	38074069
6522881	4871483	38074069
6522881	3701807	38074069
6522881	8544967	38074069
6522881	10919379	38074069
7577864	7455070	42320970
7577864	6120381	42320970
12314356	3276094	58676923
12314356	7508700	58676923
11622712	3476748	57860726
11622712	8876606	57860726
12309212	12312514	58671996
12309212	12309212	58671996
9890913	9890913	58678193
12070108	7725439	58678289
12255756	3532981	58673944
7407809	10367381	52349669
7407809	5043609	52349669
7407809	8663663	52349669
7407809	10068678	52349669
7407809	2298563	52349669
7407809	9371371	52349669
7407809	Nell52349669	52349669
7407809	10953776	52349669
7407809	8860610	52349669
7407809	9244183	52349669
7407809	12313345	52349669
11074573	7254633	58634251
12314974	1854182	58678205
6888601	2301287	58678207
11766958	11766958	58676304
12211111	2901002	58655098
850781	8876606	58615038
12286121	12299183	58660808
12286121	11711953	58660808
7149485	2901002	58677836
10908375	10908375	58676588
10908375	8876606	58676588
10908375	7725439	58676588
6160292	6598275	58677775
12314852	7331631	58678140
12314852	7725439	58678140
12155600	1261752	58657655
12155600	1261752	58657655
11774151	5712858	58678068
11774151	901925	58678068
11756120	4553309	58665133
11126335	7725439	58677495
11126335	997358	58677495
12297653	3122880	58677967
641514	279627	9483979
641514	20862	9483979
641514	592851	9483979
641514	622215	9483979
641514	user1300769483979	9483979
641514	259541	9483979
641514	5465790	9483979
641514	7024766	9483979
641514	3860454	9483979
641514	4120631	9483979
4024419	7725439	58677997
12285565	347767	58678037
12312807	693140	58672956
12100431	4028009	58363920
10583	11649	365082
10583	42188	365082
10583	1497443	365082
10583	2134767	365082
10583	4085584	365082
4243622	6246343	58677639
4243622	5279093	58677639
4243622	4243622	58677639
7354198	5616096	58677682
10018274	4956735	58677642
10018274	5279093	58677642
2055373	2823719	58544145
2055373	12056564	58544145
2055373	2809120	58544145
2055373	5003756	58544145
10102827	2550541	51648648
10755545	11805318	58676335
10755545	7725439	58676335
8425505	10971439	58675313
9588952	11343720	58677646
3884713	143880	25877796
3884713	3051740	25877796
4910495	9477338	58677843
5014875	355230	58676520
5014875	4956735	58676520
12069725	10738309	58674113
1385880	1385880	58677587
12314000	3633891	58676002
12314000	355230	58676002
8326382	12050605	58677694
2938093	2901002	35491274
2938093	6941244	35491274
2938093	4509048	35491274
2938093	1636598	35491274
2938093	11299700	35491274
11747683	2901002	58677776
11009213	7434857	58672013
11009213	2531843	58672013
4789373	11808761	57113226
4789373	11339533	57113226
4789373	5970446	57113226
867549	1494637	18171739
867549	6037997	18171739
867549	9784726	18171739
867549	3545273	18171739
867549	10794700	18171739
867549	8894424	18171739
867549	5461523	18171739
867549	7191026	18171739
867549	7152067	18171739
867549	10488605	18171739
867549	7350637	18171739
867549	12180209	18171739
867549	8234087	18171739
867549	5079666	18171739
867549	10189759	18171739
4306044	6595282	40983237
4306044	272193	40983237
4306044	6207766	40983237
12313362	4094231	58674325
11642562	4094231	58676238
12150641	6855531	58676321
12150641	524743	58676321
74865	118160	2547554
74865	218196	2547554
74865	user2972502547554	2547554
74865	191191	2547554
74865	1612318	2547554
74865	2673700	2547554
74865	1340604	2547554
9084663	535275	58607409
9084663	7994074	58607409
10772277	112871	57559856
10772277	5200329	57559856
10772277	2166823	57559856
9874393	9874393	58662446
12314595	2357112	58677584
2943370	2670792	19782075
2943370	2593764	19782075
2943370	2838606	19782075
2943370	1959965	19782075
2943370	3846121	19782075
2943370	4419785	19782075
2943370	1125449	19782075
2943370	7400128	19782075
2943370	10467533	19782075
2943370	8018259	19782075
2943370	128397	19782075
2943370	10602533	19782075
2943370	7150228	19782075
2943370	10620658	19782075
2943370	6278133	19782075
12314246	12135968	58677184
11148746	1458394	55133371
11299809	11299809	58677214
12313749	2825403	58675416
2066718	846892	16430200
2066718	744178	16430200
2066718	390913	16430200
2066718	11943133	16430200
2066718	user1231435316430200	16430200
11359985	9755590	58674176
1424739	2892254	58676227
918011	597401	7407766
918011	302831	7407766
918011	455506	7407766
918011	1716834	7407766
918011	2575407	7407766
12314483	6779307	58677260
11842006	11842006	58674352
12312869	3633891	58675647
5171140	6622587	58677019
8521468	6664872	58595189
3689720	548562	58677294
11045233	12209793	58672256
11107767	5168011	58254472
11107767	1428102	58254472
11107767	2877687	58254472
11107767	11547576	58254472
11107767	6347132	58254472
7898383	28376	43530895
7898383	1284786	43530895
7898383	1142454	43530895
12168613	1832058	58676937
362754	362754	58582171
10818522	10818522	58676277
11852930	7434857	58673565
11852930	7252805	58673565
11852930	11852930	58673565
164171	13498	1707709
164171	137317	1707709
164171	190597	1707709
164171	2227919	1707709
164171	1767754	1707709
5469184	11884237	58677211
5555483	3607203	57898998
5555483	7806223	57898998
5555483	5555483	57898998
5555483	1270539	57898998
1727392	2836621	49546179
1727392	894763	49546179
1727392	1727392	49546179
11039328	2823755	58676969
11039328	9677399	58676969
4945268	8055450	46041719
4945268	2553191	46041719
4945268	5827215	46041719
4945268	8510370	46041719
4945268	7594324	46041719
4945268	8726362	46041719
4945268	11323252	46041719
4945268	10029276	46041719
9142137	458214	53581023
9142137	ShuehCheng Hu53581023	53581023
9142137	10843558	53581023
351903	7481509	51573824
351903	582436	51573824
10908375	220700	58666904
10908375	2790047	58666904
7511337	8483900	46183375
7511337	8245488	46183375
7511337	9659378	46183375
7511337	6343916	46183375
10908375	4323	58676965
10908375	8472377	58676965
10908375	2823755	58676965
10701477	8805315	58655461
3446000	2805357	23013220
3446000	7651062	23013220
3446000	4582045	23013220
3446000	1454176	23013220
3446000	3893587	23013220
3446000	6168279	23013220
3446000	4065069	23013220
3446000	5506167	23013220
3446000	1316677	23013220
3446000	165130	23013220
3446000	495455	23013220
10761797	5771269	58674875
